row_id,doi,title,kw_screen_time,kw_social_media,kw_smartphone,kw_mobile_phone,kw_video_game,kw_gaming,kw_texting,kw_digital_media,kw_internet_use,kw_problematic_screen,kw_screen_use,kw_television,kw_media_use,match_location,any_keyword_hit,title_hit_count,abstract_hit_count,include_exclude,coder,date_coded,notes
817,10.1016/j.neuroimage.2023.120010,Homotopic local-global parcellation of the human cerebral cortex from resting-state functional connectivity.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
818,10.1038/s41398-023-02387-5,The genetic architecture of human amygdala volumes and their overlap with common brain disorders.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
819,10.1093/cercor/bhac235,Explainable machine learning approach to predict and explain the relationship between task-based fMRI and individual differences in cognition.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
820,10.1016/j.dcn.2023.101227,Developmental brain changes during puberty and associations with mental health problems.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
821,10.3389/fnint.2023.1084748,Gender diversity associated with patterns of brain activation seen in populations that experience childhood stress.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
822,10.1016/j.jaacop.2023.03.001,Psychiatric Diagnoses and Treatment in Nine- to Ten-Year-Old Participants in the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
823,10.1073/pnas.2214834120,Larger cerebral cortex is genetically correlated with greater frontal area and dorsal thickness.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
824,10.1038/s41586-023-05745-x,Multivariate BWAS can be replicable with moderate sample sizes.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
825,10.1186/s13059-023-02878-0,Multi-ancestry phenome-wide association of complement component 4 variation with psychiatric and brain phenotypes in youth.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
826,10.1186/s12889-023-15298-3,Problematic social media use and alcohol expectancies in early adolescents.,0,1,0,0,0,0,0,0,0,0,0,0,1,both,True,2,2,INCLUDE,AI,2026-03-24,
827,10.3928/02793695-20230221-03,Gut-Brain Axis Perspective on Negative Symptoms and Their Neighbors in Early Adolescence: Can We Move Care Upstream?,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
828,10.1016/j.jadohealth.2023.01.010,Getting a Good Night's Sleep: Associations Between Sleep Duration and Parent-Reported Sleep Quality on Default Mode Network Connectivity in Youth.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
829,10.1038/s41586-023-05746-w,Reply to: Multivariate BWAS can be replicable with moderate sample sizes.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
830,10.1001/jamanetworkopen.2023.2716,"COVID-19 Policies, Pandemic Disruptions, and Changes in Child Mental Health and Sleep in the United States.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
831,10.1001/jamanetworkopen.2023.3502,Machine Learning-Based Prediction of Attention-Deficit/Hyperactivity Disorder and Sleep Problems With Wearable Data in Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
832,10.1001/jamanetworkopen.2023.5681,Association of Demographic and Socioeconomic Indicators With the Use of Wearable Devices Among Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
833,10.1016/j.cortex.2023.02.003,Social problems and brain structure development following childhood mild traumatic brain injury.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
834,10.1111/cdev.13899,The beneficial effect of sleep on behavioral health problems in youth is disrupted by prenatal cannabis exposure: A causal random forest analysis of Adolescent Brain Cognitive Development data.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
835,10.1016/j.dcn.2023.101223,The role of brain structure in the association between pubertal timing and depression risk in an early adolescent sample (the ABCD Study®): A registered report.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
836,10.1093/scan/nsac002,Erratum to: Morphology of the prefrontal cortex predicts body composition in early adolescence: cognitive mediators and environmental moderators in the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
837,10.1016/j.dcn.2023.101220,Linking brain maturation and puberty during early adolescence using longitudinal brain age prediction in the ABCD cohort.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
838,10.3389/fnins.2023.1138670,Population level multimodal neuroimaging correlates of attention-deficit hyperactivity disorder among children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
839,10.1016/j.ypmed.2023.107452,Screen time and suicidal behaviors among U.S. children 9-11 years old: A prospective cohort study.,1,0,0,0,1,0,1,0,0,0,0,0,0,both,True,1,3,INCLUDE,AI,2026-03-24,
840,10.1016/j.pmedr.2023.102153,Adverse childhood experiences and sipping alcohol in U.S. Children: Findings from the Adolescent Brain Cognitive Development study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
841,10.1016/j.neuroimage.2023.119946,Task fMRI paradigms may capture more behaviorally relevant information than resting-state functional connectivity.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
842,10.1038/s44220-023-00020-4,Genetic risk for obesity impacts the brain and behavior in youth,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
843,10.1016/j.bpsgos.2023.02.005,Acculturative Orientations Among Hispanic/Latinx Caregivers in the ABCD Study: Associations With Caregiver and Youth Mental Health and Youth Brain Function.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
844,10.1016/j.dcn.2023.101218,Negative impact of daily screen use on inhibitory control network in preadolescence: A two-year follow-up study.,1,0,0,0,0,0,0,0,0,0,1,0,0,both,True,1,2,INCLUDE,AI,2026-03-24,
845,10.1007/s10519-023-10136-z,Gene-by-Environment Interaction Effects of Social Adversity on Externalizing Behavior in ABCD Youth.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
846,10.1186/s13229-023-00538-5,The subcortical correlates of autistic traits in school-age children: a population-based neuroimaging study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
847,10.1016/j.bpsgos.2023.02.001,Youth Team Sports Participation Associates With Reduced Dimensional Psychopathology Through Interaction With Biological Risk Factors.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
848,10.1007/s10519-023-10135-0,Heritability of Childhood Music Engagement and Associations with Language and Executive Function: Insights from the Adolescent Brain Cognitive Development (ABCD) Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
849,10.1016/j.jaac.2023.02.002,Brain Structure Relations With Psychopathology Trajectories in the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
850,10.1038/s41398-023-02309-5,Multiple measurement analysis of resting-state fMRI for ADHD classification in adolescent brain from the ABCD study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
851,10.1016/j.dcn.2023.101209,Effects of prenatal cannabis exposure on developmental trajectory of cognitive ability and brain volumes in the adolescent brain cognitive development (ABCD) study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
852,10.1093/scan/nsab084,Morphometry of the lateral orbitofrontal cortex is associated with eating dispositions in early adolescence: findings from a large population-based study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
853,10.1093/scan/nsab104,Morphology of the prefrontal cortex predicts body composition in early adolescence: cognitive mediators and environmental moderators in the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
854,10.1109/TMI.2022.3218745,BrainGB: A Benchmark for Brain Network Analysis With Graph Neural Networks.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
855,10.1176/appi.ajp.21090961,Racial Disparities in Adversity During Childhood and the False Appearance of Race-Related Differences in Brain Structure.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
856,10.1176/appi.ajp.20220991,Understanding Social Determinants of Brain Health During Development.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
857,10.1001/jamanetworkopen.2022.55466,Association of Physical Activity and Screen Time With Body Mass Index Among US Adolescents.,1,0,0,0,0,0,0,0,0,0,1,0,0,both,True,1,2,INCLUDE,AI,2026-03-24,
858,10.1001/jamanetworkopen.2022.55631,Bidirectional Associations Between Adiposity and Cognitive Function and Mediation by Brain Morphology in the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
859,10.1001/jamanetworkopen.2023.0157,Measures of Brain Connectivity and Cognition by Sex in US Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
860,10.1016/j.isci.2023.106087,Ambient fine particulate exposure and subcortical gray matter microarchitecture in 9- and 10-year-old children across the United States.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
861,10.1007/s10519-023-10134-1,"Polygenic Risk for Schizophrenia, Major Depression, and Post-traumatic Stress Disorder and Hippocampal Subregion Volumes in Middle Childhood.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
862,10.1037/hea0001265,Prenatal tobacco exposure associations with physical health and neurodevelopment in the ABCD cohort.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
863,10.1007/s10802-022-01003-2,Executive Network Activation Moderates the Association between Neighborhood Threats and Externalizing Behavior in Youth.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
864,10.1016/j.media.2023.102759,Superficial white matter analysis: An efficient point-cloud-based deep learning framework with supervised contrastive learning for consistent tractography parcellation across populations and dMRI acquisitions.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
865,10.3390/genes14020289,Sleep Quality and Duration in Children That Consume Caffeine: Impact of Dose and Genetic Variation in ADORA2A and CYP1A,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
866,10.1097/HTR.0000000000000851,Gender Differences in Adolescents' Affective Symptoms and Behavioral Disorders After Mild Traumatic Brain Injury.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
867,10.1007/s10519-023-10133-2,"Characterizing Alcohol Expectancies in the ABCD Study: Associations with Sociodemographic Factors, the Immediate Social Environment, and Genetic Propensities.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
868,10.1007/s10802-023-01025-4,Relations Between Executive Functioning and Internalizing Symptoms Vary as a Function of Frontoparietal-amygdala Resting State Connectivity.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
869,10.1038/s41598-023-28057-6,Overlapping brain correlates of superior cognition among children at genetic risk for Alzheimer's disease and/or major depressive disorder.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
870,10.1016/j.dcn.2023.101198,Characterizing different cognitive and neurobiological profiles in a community sample of children using a non-parametric approach: An fMRI study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
871,10.1037/hea0001254,Family- and neighborhood-level environmental associations with physical health conditions in 9- and 10-year-olds.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
872,10.1016/j.dcn.2023.101196,Why weight? Analytic approaches for large-scale population neuroscience data.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
873,10.1186/s13034-022-00536-0,"Male-specific, replicable and functional roles of genetic variants and cerebral gray matter volumes in ADHD: a gene-wide association study across KTN1 and a region-wide functional validation across brain.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
874,10.1016/j.dcn.2022.101195,Sex and age variations in the impact of puberty on cortical thickness and associations with internalizing symptoms and suicidal ideation in early adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
875,10.1038/s41398-022-02301-5,Neuroanatomical correlates of genetic risk for obesity in children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
876,10.1080/00952990.2023.2164931,Concordance between substance use self-report and hair analysis in community-based adolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
877,10.1016/j.bpsc.2022.10.002,More Than a Learning Environment: School Climate as a Protective Factor for Child Neurodevelopment and Mental Health?,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
878,10.1038/s41380-022-01925-9,Neuroimaging profiling identifies distinct brain maturational subtypes of youth with mood and anxiety disorders.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
879,10.1016/j.acap.2022.12.007,Cyberbullying and Sleep Disturbance Among Early Adolescents in the U.S.,1,0,0,0,0,0,0,1,0,0,0,0,0,abstract,True,0,2,INCLUDE,AI,2026-03-24,
880,10.3390/brainsci13010046,Distinct Thalamic and Frontal Neuroanatomical Substrates in Children with Familial vs. Non-Familial Attention-Deficit/Hyperactivity Disorder (ADHD).,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
881,10.1111/sltb.12937,Gender identity-based disparities in self-injurious thoughts and behaviors among pre-teens in the United States.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
882,10.1016/j.jpsychires.2022.12.037,General psychopathology factor (p-factor) prediction using resting-state functional connectivity and a scanner-generalization neural network.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
883,10.1016/j.dcn.2022.101191,A cognitive process modeling framework for the ABCD study stop-signal task.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
884,10.1371/journal.pbio.3001938,Differences in the functional brain architecture of sustained attention and working memory in youth and adults.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
885,10.1002/hbm.26172,Machine learning approaches linking brain function to behavior in the ABCD STOP task.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
886,10.1016/j.pmedr.2022.102095,Lower daily steps among U.S. adolescents during the COVID-19 pandemic: Objective findings from the Adolescent Brain Cognitive Development Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
887,10.1017/S095457942200092X,Genetic risk of AUDs and childhood impulsivity: Examining the role of parenting and family environment.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
888,10.1093/cercor/bhac060,Performance scaling for structural MRI surface parcellations: a machine learning analysis in the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
889,10.1016/j.jadohealth.2022.10.019,Adherence to 24-Hour Movement Recommendations and Health Indicators in Early Adolescence: Cross-Sectional and Longitudinal Associations in the Adolescent Brain Cognitive Development Study.,1,0,0,0,0,0,0,0,0,0,0,0,0,abstract,True,0,1,INCLUDE,AI,2026-03-24,
890,10.3389/fpubh.2022.1061049,Access to quality health resources and environmental toxins affect the relationship between brain structure and BMI in a sample of pre and early adolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
891,10.1038/s41380-022-01906-y,Rare copy number variants in males and females with childhood attention-deficit/hyperactivity disorder.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
892,10.1016/j.jadohealth.2022.10.023,Screen Time and Obsessive-Compulsive Disorder Among Children 9-10 Years Old: A Prospective Cohort Study.,1,0,0,0,1,0,0,0,0,0,0,0,0,both,True,1,2,INCLUDE,AI,2026-03-24,
893,10.1038/s41562-022-01482-9,A genetically informed Registered Report on adverse childhood experiences and mental health.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
894,10.1080/01621459.2022.2142590,Robust High-Dimensional Regression with Coefficient Thresholding and its Application to Imaging Data Analysis.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
895,10.1002/jcv2.12114,Differences in cortical morphology and child internalizing or externalizing problems: Accounting for the co-occurrence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
896,10.1038/s41380-022-01896-x,Morphometric dis-similarity between cortical and subcortical areas underlies cognitive function and psychiatric symptomatology: a preadolescence study from ABCD.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
897,10.1097/ANA.0000000000000875,"An Update on NIH Programs Relevant to Child Brain Health Research: ECHO, ABCD, HBCD, and MIRA.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
898,10.1037/hea0001250,Relating neighborhood deprivation to childhood obesity in the ABCD study: Evidence for theories of neuroinflammation and neuronal stress.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
899,10.1001/jamapediatrics.2022.3191,Association of Mental Health Burden With Prenatal Cannabis Exposure From Childhood to Early Adolescence: Longitudinal Findings From the Adolescent Brain Cognitive Development (ABCD) Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
900,10.1038/s41390-022-02399-9,Associations between socioeconomic gradients and racial disparities in preadolescent brain outcomes.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
901,10.1111/jcpp.13726,Maternal age at birth and child attention-deficit hyperactivity disorder: causal association or familial confounding?,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
902,10.1037/hea0001252,"Twin study of caffeine use, ADHD, and disrupted sleep in ABCD youth.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
903,10.1002/jad.12124,Adverse childhood experiences and early adolescent cyberbullying in the United States.,0,1,0,0,0,0,0,0,0,0,0,0,0,abstract,True,0,1,INCLUDE,AI,2026-03-24,
904,10.1016/j.dcn.2022.101182,A multidimensional approach to understanding the emergence of sex differences in internalizing symptoms in adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
905,10.1016/j.nlm.2022.107698,The combination of autism and exceptional cognitive ability is associated with suicidal ideation.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
906,10.1016/j.bpsgos.2022.11.003,Variability in Cognitive Task Performance in Early Adolescence Is Associated With Stronger Between-Network Anticorrelation and Future Attention Problems.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
907,10.3390/s22239189,Recommendations for Identifying Valid Wear for Consumer-Level Wrist-Worn Activity Trackers and Acceptability of Extended Device Deployment in Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
908,10.3390/brainsci12121602,Association between Asthma and Suicidality in 9-12-Year-Old Youths.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
909,10.1016/j.jadohealth.2022.09.021,"Hierarchical Modeling of Psychosocial, Parental, and Environmental Factors for Susceptibility to Tobacco Product Use in 9-10-Year-Old Children.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
910,10.1002/ab.22063,Peer correlates of conduct problems in girls.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
911,10.1016/j.dcn.2022.101177,Continuity versus change in latent profiles of emotion regulation and working memory during adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
912,10.1093/schbul/sbac090,A Deeper Dive Into the Relation Between Psychotic-like Experiences and Suicidal Ideation and Behaviors in Children Across the United States.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
913,10.1038/s41386-022-01498-9,Five recommendations for using large-scale publicly available data to advance health among American Indian peoples: the Adolescent Brain and Cognitive Development (ABCD) Study as an illustrative case.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
914,10.1186/s40337-022-00682-y,Adverse childhood experiences and binge-eating disorder in early adolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
915,10.1002/jcv2.12113,Mapping gene by early life stress interactions on child subcortical brain structures: A genome-wide prospective study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
916,10.1038/s41598-022-22694-z,Longitudinal impact of COVID-19 pandemic on mental health of children in the ABCD study cohort.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
917,10.1016/j.lana.2022.100391,COVID-19-related financial strain and adolescent mental health.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
918,10.1038/s41380-022-01855-6,Cortical profiles of numerous psychiatric disorders and normal development share a common pattern.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
919,10.1016/j.dadr.2022.100120,Substance use patterns in 9 to 13-year-olds: Longitudinal findings from the Adolescent Brain Cognitive Development (ABCD) study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
920,10.1016/j.jneumeth.2022.109744,Prediction of gender from longitudinal MRI data via deep learning on adolescent data reveals unique patterns associated with brain structure and change over a two-year period.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
921,10.1177/02724316221117508,Mild Traumatic Brain Injury and Behavior and Sleep Among 9- and 10-Year Old Children: Initial Findings From the Adolescent Brain Cognitive Development (ABCD) Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
922,10.1111/desc.13337,"Caregiver monitoring, but not caregiver warmth, is associated with general cognition in two large sub-samples of youth.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
923,10.1007/s10519-022-10123-w,Genetic and Environmental Variation in Continuous Phenotypes in the ABCD Study®.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
924,10.1037/hea0001245,Parental knowledge/monitoring and adolescent substance use: A causal relationship?,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
925,10.7554/eLife.78002,Attention-deficit hyperactivity disorder symptoms and brain morphology: Examining confounding bias.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
926,10.1186/s12916-022-02627-3,Lower gestational age is associated with lower cortical volume and cognitive and educational performance in adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
927,10.3390/nu14214643,"Prenatal Caffeine Exposure Is Linked to Elevated Sugar Intake and BMI, Altered Reward Sensitivity, and Aberrant Insular Thickness in Adolescents: An ABCD Investigation.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
928,10.1001/jamanetworkopen.2022.44049,"Poverty, Cortical Structure, and Psychopathologic Characteristics in Adolescence.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
929,10.1097/AJP.0000000000001069,Biopsychosocial Attributes of Single-region and Multi-region Body Pain During Early Adolescence: Analysis of the ABCD Cohort.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
930,10.1016/j.dcn.2022.101172,Reward sensitivity and internalizing symptoms during the transition to puberty: An examination of 9-and 10-year-olds in the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
931,10.1017/S0033291722003269,Sex differences in regional gray matter density in pre-adolescent binge eating disorder: a voxel-based morphometry study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
932,10.3389/fnins.2022.1044680,Bayesian multisource data integration for explainable brain-behavior analysis.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
933,10.1089/can.2022.0162,State-Level Recreational Cannabis Legalization Is Not Differentially Associated with Cannabis Risk Perception Among Children: A Multilevel Regression Analysis.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
934,10.1038/s41598-022-22313-x,A multicohort geometric deep learning study of age dependent cortical and subcortical morphologic interactions for fluid intelligence prediction.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
935,10.1017/S0033291722003166,Strengthening associations between psychotic like experiences and suicidal ideation and behavior across middle childhood and early adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
936,10.1111/ijpo.12987,Impulsivity and reward sensitivity facets as predictors of weight change in children: Differences by binge-eating disorder diagnostic status.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
937,10.1111/ijpo.12985,Longitudinal assessment of brain structure and behaviour in youth with rapid weight gain: Potential contributing causes and consequences.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
938,10.1016/j.dcn.2022.101164,Socioeconomic resources are associated with distributed alterations of the brain's intrinsic functional architecture in youth.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
